org_type_id,org_id
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$CENTRE DE BETHESDA PLEUVANT DE L'AZILE$$) 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE CHARNGEUX') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SSPE de Morisseaux') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FONDEPH - MARTISSANT') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CEGYPEF') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE APROCIPHA') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE COMMUNAUTAIRE TRIANGLE UNI-SANTEÉ') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE DE MORNE HERCULE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE HAUT TURGEAU') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE HOSPITALIER') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE MATERNO-INFANTILE ET NUTRITION N.D.CARIDAD') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE DE SANTE UCPEDEC') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$Centre D'Hygience de la Saline$$) 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE HOSPITALIER DE LA RUE BERNE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE HOSPITALIER DE LA VIE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE JEUNES DE CHRIST-ROI') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CENTRE MATERNITE DE LA GRAND RUE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name=$$CENTRE MEDICO D'AIDE SOCIAL$$) 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CEPOZ CENTRE ESPOIR') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CLINIQUE COMMUNAUTAIRE DE MARTISSANT') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CROIX ROUGE HAITIENNE PAP') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='CSSH') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DFPL/PNH') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE CITE MERICAIN') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='DISPENSAIRE ST LUC') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FILLES CHARITE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FOSREF- J. DE CARREFOUR FEUILLE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='FOSREF LAKAY GRAND-RUE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Hôpital Français') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Hospital Militaire') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Hôpital Saint Joseph') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='INSTITUT FAME PEREO') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Laboratoire Radiologique') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Medical Center (95709)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Medical Center (95714)') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Medical Center near Avenue Pie XI') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Medical Center near Boulevard la Saline') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Medical Center near Morne a Tuf') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Medical Center near Rue Charvron') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Medical Center near Rue du Docteur Dehoux') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Medical Center near Rue Magny and Rue Oswald Durand') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Medical Center near Rue Oswald Durand') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Medicos Sem Fronteira') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='MEDIMAX') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='PORT AU PRINCE CLINC CLINIQUE NEUROPSYCHIATRIE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='PORT AU PRINCE CLINIC CENTRE DE SANTE DE CATHEDRALE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='PORT AU PRINCE CLINIC MULTIMED 1') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='PORT AU PRINCE HOSPITAL ASILE COMMUNAL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='PORT AU PRINCE HOSPITAL ASILE FRANCAIS') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='PORT AU PRINCE HOSPITAL CENTRE DE PSYCHIATRIE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='POZ CLINIQUE ESPOIR') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='POZ-PORT-AU-PRINCE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='PROBABLE CHINESE FIELD HOSPITAL') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='SANATORIUM DE PORT AU PRINCE') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='TURGEAU HOSPITAL HEALTH CENTER SODEC') 
 ( select id from organization_type ot where ot.short_name='referring clinic' ) , ( select id from organization o where o.name='Centre Hospitalier du Sacre Coeur (Hopital CDTI)') 
